1761527704,25711.75,25711.75,25711.25,25711.25,6
1761527705,25711.25,25711.5,25711,25711,7
1761527706,25711,25711.25,25711,25711.25,3
1761527707,25711.25,25711.75,25711.25,25711.75,5
1761527708,25711.75,25711.75,25711,25711,3
1761527709,25711,25711.75,25711,25711.75,2
1761527710,25711.75,25711.75,25711,25711,6
1761527711,25711,25711.75,25711,25711.75,4
1761527712,25711.75,25711.75,25711,25711,6
1761527713,25711,25711,25711,25711,0
1761527714,25711,25713,25711,25712.5,21
1761527715,25712.5,25713.5,25712.5,25712.75,7
1761527716,25712.75,25713.25,25712.75,25713,4
1761527717,25713,25713.25,25713,25713.25,3
1761527718,25713.25,25713.25,25713.25,25713.25,0
1761527719,25713.25,25713.75,25713,25713.75,2
1761527720,25713.75,25713.75,25713,25713.25,5
1761527721,25713.25,25713.25,25713.25,25713.25,0
1761527722,25713.25,25713.25,25712.75,25713.25,4
1761527723,25713.25,25713.25,25713,25713,1
1761527724,25713,25713,25713,25713,1
1761527725,25713,25713,25712.75,25712.75,1
1761527726,25712.75,25713.25,25712.75,25713.25,1
1761527727,25713.25,25713.25,25712.5,25713,5
1761527728,25713,25713,25713,25713,0
1761527729,25713,25713,25712.75,25712.75,1
1761527730,25712.75,25712.75,25712.75,25712.75,0
1761527731,25712.75,25713,25712.5,25713,6
1761527732,25713,25713,25712.25,25712.25,3
1761527733,25712.25,25712.25,25711.75,25712.25,7
1761527734,25712.25,25712.5,25711.75,25711.75,4
1761527735,25711.75,25712,25711.75,25712,1
1761527736,25712,25712,25711.5,25711.75,6
1761527737,25711.75,25712,25711.75,25711.75,3
1761527738,25711.75,25712.25,25711.75,25712.25,3
1761527739,25712.25,25712.5,25711.5,25711.5,13
1761527740,25711.5,25711.75,25711.5,25711.75,4
1761527741,25711.75,25711.75,25711.75,25711.75,0
1761527742,25711.75,25711.75,25711.75,25711.75,0
1761527743,25711.75,25713,25711.75,25712.75,12
1761527744,25712.75,25712.75,25712.75,25712.75,0
1761527745,25712.75,25712.75,25712.75,25712.75,0
1761527746,25712.75,25713.25,25712.75,25712.75,4
1761527747,25712.75,25712.75,25712.5,25712.5,1
1761527748,25712.5,25712.5,25712.5,25712.5,0
1761527749,25712.5,25712.5,25712,25712,4
1761527750,25712,25712,25712,25712,0
1761527751,25712,25713.5,25712,25713.5,23
1761527752,25713.5,25713.5,25713,25713,1
1761527753,25713,25713,25712.75,25712.75,1
1761527754,25712.75,25713,25712.5,25712.5,4
1761527755,25712.5,25712.5,25712.5,25712.5,1
1761527756,25712.5,25712.5,25711.5,25711.5,28
1761527757,25711.5,25712.5,25711.5,25712.5,6
1761527758,25712.5,25712.5,25712.5,25712.5,0
1761527759,25712.5,25712.5,25712,25712,6
1761527760,25712,25712,25712,25712,0
1761527761,25712,25712,25712,25712,0
1761527762,25712,25712.25,25712,25712.25,1
1761527763,25712.25,25712.25,25712.25,25712.25,0
1761527764,25712.25,25712.25,25712.25,25712.25,1
1761527765,25712.25,25712.5,25712.25,25712.5,6
1761527766,25712.5,25712.75,25712.5,25712.75,1
1761527767,25712.75,25712.75,25712.75,25712.75,3
1761527768,25712.75,25712.75,25712.5,25712.5,2
1761527769,25712.5,25712.5,25712.5,25712.5,0
